Date,Index_Level,Index_Predicted_Return,Predicted_Index_Level
2024-07-17,14739.722216551729,-0.01438465716035331,14651.444814965293
2024-07-18,14620.76595839042,-0.0023654225973449173,14616.787956316222
2024-07-19,14460.36951002417,-0.006162821111830585,14526.707306911885
2024-07-22,14740.341982423934,0.0039950808216938725,14584.742676676093
2024-07-23,14607.67890458212,-0.011115323594997388,14422.628542275068
2024-07-24,13986.520558435,-0.013743380604952376,14224.412868894731
2024-07-25,13860.705448502533,-0.0058812879041561066,14140.755001545178
2024-07-26,14067.135454875344,0.005227275692742777,14214.672626441785
2024-07-29,14058.119699879266,-0.006249932337834624,14125.831884322051
2024-07-30,13757.563490750255,-0.016132918527092224,13897.940989404884
2024-07-31,14223.507152430167,0.007724310875214529,14005.293006132433
2024-08-01,13680.136853054715,-0.0022058422970765187,13974.399538436557
2024-08-02,13066.365076654369,-0.00750975039483286,13869.455285985232
2024-08-05,12777.62810474457,-0.012673239519039925,13693.684357147327
2024-08-06,12959.97066581205,0.0038269784749828447,13746.08979242534
2024-08-07,12841.38693421987,-0.008854466718867204,13624.37549784375
2024-08-08,13466.091223599364,0.00382713204702994,13676.517781932318
2024-08-09,13500.674594241787,0.0035188874888422445,13724.64390924609
2024-08-12,13464.161406134634,0.009257718082818047,13851.702793344954
2024-08-13,13857.83512542991,0.00939377289317883,13981.822543569448
2024-08-14,13876.732173328224,0.013985603048806845,14177.366763562666
2024-08-15,14310.2223636064,0.011226118441545259,14336.523562039647
2024-08-16,14340.241307337326,0.005406476227679958,14414.033635865388
2024-08-19,14531.846486077862,0.013636870454808497,14610.595945288935
2024-08-20,14449.906688050682,0.0036191003412455558,14663.47315806033
2024-08-21,14635.81787387126,0.014873406902550823,14881.568960944795
2024-08-22,14279.735077644462,-0.007530305665646295,14769.506197884488
2024-08-23,14501.29814895146,0.007898054958606874,14886.156569546863
2024-08-26,14227.915721347932,-0.0048719492343818884,14813.63197044497
2024-08-27,14257.470982641822,0.004598245363336166,14881.748684967237
2024-08-28,14016.260496290037,-0.012088003471788676,14701.858055197066
2024-08-29,14149.096419629876,0.005221924979786282,14778.630055024772
2024-08-30,14445.68077480771,0.002654513901817197,14817.860133955652
2024-09-03,13782.985169263407,-0.010818574422104368,14657.55201132012
2024-09-04,13682.964551887366,-0.008957003826365075,14526.26426186958
2024-09-05,13609.947277415022,-0.003320959515635828,14478.023126342483
