Date,Company,Price Close_lag1,Volume_lag1,Return,Mkt-RF_lag1,SMB_lag1,HML_lag1,RMW_lag1,CMA_lag1,RF_lag1
2021-01-26,ON.O,"36,97",6313861.0,-0.0235,0.29,-0.3,-0.39,0.24,0.96,0.0
2021-01-27,ON.O,"36,1",8546282.0,-0.0562,-0.32,0.03,-0.05,0.98,1.14,0.0
2021-01-28,ON.O,"34,07",12694774.0,0.0346,-2.53,1.21,1.55,0.55,2.52,0.0
2021-01-29,ON.O,"35,25",9481219.0,-0.0216,0.92,-1.69,-0.91,-1.04,-2.3,0.0
2021-02-01,ON.O,"34,49",7948455.0,0.0644,-1.84,0.43,0.58,-0.76,0.4,0.0
2021-02-02,ON.O,"36,71",13481576.0,0.0038,1.73,0.75,-1.47,-0.24,-1.22,0.0
2021-02-03,ON.O,"36,85",6901655.0,0.0014,1.48,-0.8,-1.07,-1.0,-2.19,0.0
2021-02-04,ON.O,"36,9",5916531.0,0.0328,0.16,0.72,0.66,-0.12,0.21,0.0
2021-02-05,ON.O,"38,11",7132721.0,0.0073,1.23,0.6,0.36,-0.11,-0.23,0.0
2021-02-08,ON.O,"38,39",5631109.0,0.037,0.57,0.96,-0.48,-0.72,0.42,0.0
2021-02-09,ON.O,"39,81",7757466.0,0.0201,0.96,2.22,0.41,-0.93,0.7,0.0
2021-02-10,ON.O,"40,61",6584955.0,-0.0167,0.05,0.72,-0.21,-0.77,-0.45,0.0
2021-02-11,ON.O,"39,93",8596829.0,0.013,-0.08,-0.45,0.62,0.22,-0.02,0.0
2021-02-12,ON.O,"40,45",7925939.0,0.0203,0.19,-0.32,-0.46,-0.3,-0.04,0.0
2021-02-16,ON.O,"41,27",6511122.0,0.0141,0.49,-0.11,0.47,-0.38,-0.03,0.0
2021-02-17,ON.O,"41,85",5127537.0,-0.0184,-0.14,-0.21,1.87,0.14,0.02,0.0
2021-02-18,ON.O,"41,08",5227743.0,-0.0295,-0.21,-0.68,0.61,0.28,-0.15,0.0
2021-02-19,ON.O,"39,87",4400625.0,0.0502,-0.64,-1.49,-0.18,0.92,-0.46,0.0
2021-02-22,ON.O,"41,87",8362956.0,-0.0342,0.16,2.04,0.72,-0.45,0.54,0.0
2021-02-23,ON.O,"40,44",6879062.0,-0.004,-1.13,0.71,3.17,1.69,0.86,0.0
2021-02-24,ON.O,"40,28",11498655.0,0.0094,-0.15,-1.03,0.89,1.15,-0.21,0.0
2021-02-25,ON.O,"40,66",7426506.0,-0.0718,1.15,1.49,1.42,-0.31,0.33,0.0
2021-02-26,ON.O,"37,74",6097500.0,0.067,-2.74,-0.92,0.91,1.0,0.41,0.0
2021-03-01,ON.O,"40,27",9916316.0,0.0497,-0.28,0.3,-1.55,0.0,-0.43,0.0
2021-03-02,ON.O,"42,27",8243210.0,-0.0435,2.63,1.17,0.15,-0.45,0.32,0.0
2021-03-03,ON.O,"40,43",6270580.0,-0.0186,-1.05,-0.77,1.23,0.62,0.21,0.0
2021-03-04,ON.O,"39,68",5750402.0,-0.0665,-1.57,0.64,3.56,1.66,1.05,0.0
2021-03-05,ON.O,"37,04",9117365.0,0.0478,-1.7,-1.1,1.72,1.28,0.43,0.0
2021-03-08,ON.O,"38,81",10937482.0,-0.0727,1.85,0.36,0.63,0.97,0.49,0.0
2021-03-09,ON.O,"35,99",8818926.0,0.0539,-0.67,1.49,3.68,1.61,0.9,0.0
2021-03-10,ON.O,"37,93",12182353.0,-0.01,1.79,0.45,-3.24,-1.86,-0.46,0.0
2021-03-11,ON.O,"37,55",4775528.0,0.0333,0.68,1.2,1.82,-0.07,0.16,0.0
2021-03-12,ON.O,"38,8",7992945.0,-0.008,1.43,1.06,-1.98,-1.39,-0.84,0.0
2021-03-15,ON.O,"38,49",5551346.0,0.0203,0.1,0.53,1.29,0.62,0.6,0.0
2021-03-16,ON.O,"39,27",5116447.0,0.0354,0.7,-0.3,-1.32,0.21,0.1,0.0
2021-03-17,ON.O,"40,66",11908925.0,0.0288,-0.43,-1.37,-0.81,0.31,-0.03,0.0
2021-03-18,ON.O,"41,83",7231456.0,-0.0643,0.33,0.63,0.32,-0.03,0.15,0.0
2021-03-19,ON.O,"39,14",6866419.0,0.0243,-1.88,-1.21,2.15,0.94,0.46,0.0
2021-03-22,ON.O,"40,09",8503843.0,0.0182,0.25,0.93,-0.97,-0.78,-0.56,0.0
2021-03-23,ON.O,"40,82",6926069.0,-0.0549,0.55,-1.71,-2.24,-0.23,-0.07,0.0
2021-03-24,ON.O,"38,58",6965096.0,-0.0119,-1.17,-2.95,-1.05,0.58,-0.78,0.0
2021-03-25,ON.O,"38,12",4613260.0,0.0018,-1.0,-1.57,1.46,1.38,0.12,0.0
2021-03-26,ON.O,"38,19",7038295.0,0.0642,0.67,2.01,1.4,0.45,1.13,0.0
2021-03-29,ON.O,"40,64",5919476.0,-0.0379,1.55,0.2,0.68,0.79,0.59,0.0
2021-03-30,ON.O,"39,1",5121389.0,0.0197,-0.49,-2.48,-0.21,0.9,-0.03,0.0
2021-03-31,ON.O,"39,87",3782308.0,0.0436,-0.02,1.83,1.0,-0.26,-0.2,0.0
2021-04-01,ON.O,"41,61",7971678.0,0.0308,0.63,0.58,-2.31,-1.17,-0.27,0.0
2021-04-05,ON.O,"42,89",6700197.0,0.0266,1.27,0.21,-0.02,-0.69,-0.49,0.0
2021-04-06,ON.O,"44,03",6326751.0,-0.0104,1.27,-0.69,-0.72,0.99,0.1,0.0
2021-04-07,ON.O,"43,57",5954355.0,-0.0147,0.01,-0.33,0.1,-0.11,-0.27,0.0
2021-04-08,ON.O,"42,93",4416621.0,0.003,-0.12,-1.54,0.3,0.69,-0.1,0.0
2021-04-09,ON.O,"43,06",4483671.0,-0.0023,0.62,0.27,-1.16,-0.54,-0.38,0.0
2021-04-12,ON.O,"42,96",3282009.0,-0.013,0.65,-0.62,0.13,0.79,0.14,0.0
2021-04-13,ON.O,"42,4",4151303.0,-0.0085,-0.05,-0.46,0.58,0.73,-0.34,0.0
2021-04-14,ON.O,"42,04",3625321.0,0.0014,0.41,-0.78,-1.58,-1.06,-0.39,0.0
2021-04-15,ON.O,"42,1",3889918.0,0.0126,-0.35,1.17,1.42,0.02,0.68,0.0
2021-04-16,ON.O,"42,63",3995006.0,-0.0106,1.04,-0.78,-1.18,0.1,-0.54,0.0
2021-04-19,ON.O,"42,18",4630257.0,-0.0263,0.27,-0.19,0.64,0.82,0.18,0.0
2021-04-20,ON.O,"41,07",4554869.0,-0.0334,-0.73,-0.66,0.78,0.73,0.43,0.0
2021-04-21,ON.O,"39,7",7978315.0,0.0421,-0.94,-1.37,-1.57,0.39,-0.48,0.0
2021-04-22,ON.O,"41,37",4518298.0,-0.0106,1.11,1.52,0.11,-0.46,0.09,0.0
2021-04-23,ON.O,"40,93",5697451.0,0.0396,-0.77,0.63,-0.78,-0.2,-0.2,0.0
2021-04-26,ON.O,"42,55",4373960.0,0.0294,1.26,0.76,0.7,-0.34,0.05,0.0
2021-04-27,ON.O,"43,8",5231457.0,-0.0115,0.43,0.79,-0.48,-1.2,-0.07,0.0
2021-04-28,ON.O,"43,295",3608817.0,-0.0426,-0.03,0.08,0.86,0.54,0.04,0.0
2021-04-29,ON.O,"41,45",10343976.0,-0.0109,-0.06,0.29,0.2,-0.3,-0.34,0.0
2021-04-30,ON.O,41,7572115.0,-0.0488,0.39,-0.76,1.07,1.34,-0.22,0.0
2021-05-03,ON.O,39,11393025.0,-0.0367,-0.83,-0.51,-0.32,0.12,-0.44,0.0
2021-05-04,ON.O,"37,57",11020024.0,-0.0085,0.17,0.75,1.7,1.05,1.08,0.0
2021-05-05,ON.O,"37,25",11132261.0,0.0081,-0.89,-0.25,1.99,1.1,0.6,0.0
2021-05-06,ON.O,"37,55",6034669.0,0.0011,-0.05,-0.16,1.33,0.65,0.64,0.0
2021-05-07,ON.O,"37,59",4863286.0,0.0277,0.48,-0.53,1.21,1.24,0.59,0.0
2021-05-10,ON.O,"38,63",4580856.0,-0.0417,0.84,0.46,-0.1,-0.24,0.14,0.0
2021-05-11,ON.O,"37,02",6486801.0,0.0041,-1.36,-1.29,1.69,1.17,0.74,0.0
2021-05-12,ON.O,"37,17",11405947.0,-0.0404,-0.63,0.68,-0.86,-0.82,-0.08,0.0
2021-05-13,ON.O,"35,67",12062642.0,0.0238,-2.34,-1.14,0.7,-0.28,0.13,0.0
2021-05-14,ON.O,"36,52",7666634.0,0.0255,1.02,0.46,1.14,1.39,0.36,0.0
2021-05-17,ON.O,"37,45",6513797.0,-0.019,1.81,0.97,-0.14,-0.24,-0.02,0.0
2021-05-18,ON.O,"36,74",4972226.0,-0.0014,-0.24,0.73,0.82,0.01,0.57,0.0
2021-05-19,ON.O,"36,69",3407885.0,0.021,-0.69,0.04,-0.92,-1.02,-0.44,0.0
2021-05-20,ON.O,"37,46",6779516.0,0.0286,-0.34,-0.52,-0.45,-0.18,-0.33,0.0
2021-05-21,ON.O,"38,53",6788139.0,-0.008,1.15,-0.5,-1.4,-0.84,-0.51,0.0
2021-05-24,ON.O,"38,22",3513797.0,0.0293,-0.04,0.45,0.98,-0.12,-0.07,0.0
2021-05-25,ON.O,"39,34",4009114.0,-0.0102,0.99,-0.48,-0.67,0.27,-0.31,0.0
2021-05-26,ON.O,"38,94",5168950.0,0.0015,-0.3,-0.87,-1.2,0.22,-0.19,0.0
2021-05-27,ON.O,39,3899444.0,0.0326,0.47,1.79,0.55,-0.55,0.15,0.0
2021-05-28,ON.O,"40,27",8160197.0,-0.0057,0.28,1.08,0.95,-0.27,0.29,0.0
2021-06-01,ON.O,"40,04",5287188.0,-0.0032,0.04,-0.36,-0.32,-0.2,-0.41,0.0
2021-06-02,ON.O,"39,91",3615820.0,-0.013,0.03,1.42,1.43,0.29,0.42,0.0
2021-06-03,ON.O,"39,39",3819264.0,-0.0419,0.12,-0.21,0.34,-0.08,0.68,0.0
2021-06-04,ON.O,"37,74",5372534.0,0.0125,-0.53,-0.25,0.73,0.41,0.31,0.0
2021-06-07,ON.O,"38,21",5550120.0,-0.0063,0.89,-0.6,-0.9,-0.13,-0.21,0.0
2021-06-08,ON.O,"37,97",3493633.0,-0.01,0.15,1.25,-0.91,-0.98,-0.24,0.0
2021-06-09,ON.O,"37,59",3972365.0,-0.0093,0.19,1.08,-0.31,0.06,-0.05,0.0
2021-06-10,ON.O,"37,24",4355127.0,0.0142,-0.3,-0.45,-0.84,0.16,0.16,0.0
2021-06-11,ON.O,"37,77",6965694.0,0.0003,0.4,-1.34,-2.03,-0.53,-1.09,0.0
2021-06-14,ON.O,"37,78",4232072.0,0.0143,0.37,0.71,0.18,0.05,-0.02,0.0
2021-06-15,ON.O,"38,32",8941891.0,-0.023,0.15,-0.75,-1.62,-0.58,-0.49,0.0
2021-06-16,ON.O,"37,44",5318397.0,-0.004,-0.3,0.23,1.3,0.69,0.12,0.0
2021-06-17,ON.O,"37,29",4949281.0,-0.0078,-0.45,0.43,0.19,-0.34,-0.24,0.0
2021-06-18,ON.O,37,4238768.0,-0.033,0.01,-1.35,-3.57,-0.68,-1.1,0.0
2021-06-21,ON.O,"35,78",8732060.0,0.0198,-1.22,-0.8,-1.45,-0.42,-0.69,0.0
2021-06-22,ON.O,"36,49",5839963.0,0.0096,1.35,0.83,1.04,0.41,0.34,0.0
2021-06-23,ON.O,"36,84",5144309.0,0.0016,0.58,-0.09,-0.46,0.19,0.24,0.0
2021-06-24,ON.O,"36,9",4975627.0,0.0233,0.01,0.5,-0.28,-0.48,-0.23,0.0
2021-06-25,ON.O,"37,76",3463005.0,-0.0066,0.69,0.74,0.25,-0.38,0.24,0.0
2021-06-28,ON.O,"37,51",8988114.0,0.0307,0.32,-0.51,0.44,-0.13,0.04,0.0
2021-06-29,ON.O,"38,66",3916477.0,0.0026,0.22,-0.84,-1.59,-0.51,-0.13,0.0
2021-06-30,ON.O,"38,76",3879763.0,-0.0124,0.0,-0.41,-0.28,0.32,0.39,0.0
2021-07-01,ON.O,"38,28",4814225.0,-0.0097,0.07,0.12,0.77,0.73,0.62,0.0
2021-07-02,ON.O,"37,91",3678578.0,0.0129,0.43,0.4,0.41,0.01,0.42,0.0
2021-07-06,ON.O,"38,4",3410072.0,-0.0044,0.56,-1.52,-0.72,0.67,-0.15,0.0
2021-07-07,ON.O,"38,23",4612823.0,-0.0303,-0.28,-1.04,-2.0,0.57,-0.71,0.0
2021-07-08,ON.O,"37,07",3655537.0,-0.0094,0.09,-0.86,0.08,1.7,0.33,0.0
2021-07-09,ON.O,"36,72",4988160.0,0.0281,-0.86,-0.01,-0.77,-0.22,-0.03,0.0
2021-07-12,ON.O,"37,75",2892447.0,0.0183,1.25,0.84,1.57,-0.18,0.36,0.0
2021-07-13,ON.O,"38,44",4250235.0,-0.0135,0.23,-0.02,0.58,0.3,-0.29,0.0
2021-07-14,ON.O,"37,92",2840971.0,-0.0069,-0.56,-1.22,-0.42,0.71,0.13,0.0
2021-07-15,ON.O,"37,66",3711669.0,-0.0361,-0.26,-1.17,0.34,1.93,0.6,0.0
2021-07-16,ON.O,"36,3",7195401.0,-0.0317,-0.38,-0.26,0.79,0.34,-0.07,0.0
2021-07-19,ON.O,"35,15",5537717.0,-0.0102,-0.77,-0.38,-1.28,0.12,-0.83,0.0
2021-07-20,ON.O,"34,79",5578112.0,0.0207,-1.42,0.04,-1.75,-0.43,-1.12,0.0
2021-07-21,ON.O,"35,51",7289047.0,0.0383,1.69,0.84,0.16,-0.56,0.38,0.0
2021-07-22,ON.O,"36,87",7055793.0,-0.0271,0.95,0.71,0.81,-0.98,0.06,0.0
2021-07-23,ON.O,"35,87",3397249.0,0.0134,0.09,-1.55,-1.01,0.5,-0.38,0.0
2021-07-26,ON.O,"36,35",3666674.0,0.0094,0.98,-0.32,-0.48,0.48,-0.36,0.0
2021-07-27,ON.O,"36,69",3783054.0,-0.0237,0.18,0.09,1.34,0.27,0.88,0.0
2021-07-28,ON.O,"35,82",4434377.0,0.0346,-0.66,-0.45,0.58,0.45,0.11,0.0
2021-07-29,ON.O,"37,06",5288184.0,0.0418,0.27,1.21,-0.66,-1.55,-0.73,0.0
2021-07-30,ON.O,"38,61",7263047.0,0.0117,0.41,0.22,0.94,0.82,0.52,0.0
2021-08-02,ON.O,"39,06",7539990.0,0.1173,-0.65,-0.08,-0.17,0.56,0.39,0.0
2021-08-03,ON.O,"43,64",17480179.0,0.0399,-0.12,-0.12,-0.41,-0.06,-0.31,0.0
2021-08-04,ON.O,"45,38",13185550.0,0.0064,0.73,-0.4,0.92,0.64,0.2,0.0
2021-08-05,ON.O,"45,67",7843404.0,-0.0186,-0.39,-0.95,-1.58,-0.36,-1.09,0.0
2021-08-06,ON.O,"44,82",10222181.0,0.0103,0.74,1.06,-0.09,-1.31,-0.43,0.0
2021-08-09,ON.O,"45,28",6067452.0,0.0029,0.09,0.46,1.9,0.6,0.33,0.0
2021-08-10,ON.O,"45,41",4751075.0,-0.0225,0.01,-0.45,-0.27,-0.62,-0.54,0.0
2021-08-11,ON.O,"44,39",5634027.0,0.009,0.06,0.36,1.85,0.73,0.9,0.0
2021-08-12,ON.O,"44,79",3936850.0,-0.031,0.19,0.29,1.41,0.88,0.5,0.0
2021-08-13,ON.O,"43,4",7309221.0,0.0012,0.24,-0.69,-0.39,0.06,0.1,0.0
2021-08-16,ON.O,"43,45",6034407.0,-0.0009,0.0,-0.95,-0.24,0.7,-0.01,0.0
2021-08-17,ON.O,"43,41",4012380.0,-0.0329,-0.05,-0.86,0.04,1.66,0.16,0.0
2021-08-18,ON.O,"41,98",5589317.0,-0.0055,-0.8,-0.49,-0.12,-0.3,0.1,0.0
2021-08-19,ON.O,"41,75",6442326.0,-0.0184,-0.95,0.11,-0.17,-0.29,-0.67,0.0
2021-08-20,ON.O,"40,98",7146900.0,0.0127,-0.15,-0.95,-0.83,1.39,-0.46,0.0
2021-08-23,ON.O,"41,5",5450655.0,0.0224,0.92,0.85,-0.47,-0.38,-0.3,0.0
2021-08-24,ON.O,"42,43",4309507.0,0.0276,1.08,0.76,-0.84,-1.84,-0.06,0.0
2021-08-25,ON.O,"43,6",5570087.0,-0.0021,0.41,0.41,0.36,-0.73,0.08,0.0
2021-08-26,ON.O,"43,51",5358233.0,0.012,0.26,0.05,0.37,-0.41,-0.02,0.0
2021-08-27,ON.O,"44,03",6355636.0,0.0334,-0.65,-0.43,-0.33,-0.06,-0.16,0.0
2021-08-30,ON.O,"45,5",5598915.0,-0.0051,1.07,1.64,0.31,-0.71,0.14,0.0
2021-08-31,ON.O,"45,27",3469913.0,-0.0201,0.35,-0.69,-1.36,0.66,0.13,0.0
2021-09-01,ON.O,"44,36",6976229.0,0.0072,-0.13,0.46,-0.05,-0.46,-0.22,0.0
2021-09-02,ON.O,"44,68",4716543.0,0.0161,0.11,0.39,-0.93,-0.42,-0.37,0.0
2021-09-03,ON.O,"45,4",3459832.0,0.0068,0.36,0.21,-0.04,-0.43,0.58,0.0
2021-09-07,ON.O,"45,71",3663593.0,-0.0011,-0.01,-0.55,-0.27,0.04,-0.28,0.0
2021-09-08,ON.O,"45,66",4128910.0,-0.0177,-0.36,-0.37,-0.08,-0.59,0.17,0.0
2021-09-09,ON.O,"44,85",3559291.0,0.0087,-0.34,-0.74,0.08,0.75,0.19,0.0
2021-09-10,ON.O,"45,24",2976589.0,0.0365,-0.27,0.25,0.09,-0.79,-0.31,0.0
2021-09-13,ON.O,"46,89",6946815.0,0.016,-0.76,-0.03,0.03,0.21,-0.47,0.0
2021-09-14,ON.O,"47,64",5018198.0,0.0044,0.14,0.22,1.33,0.21,0.99,0.0
2021-09-15,ON.O,"47,85",5553444.0,0.0284,-0.66,-0.67,-0.97,0.44,-0.47,0.0
2021-09-16,ON.O,"49,21",5534041.0,0.0039,0.88,0.12,0.65,-0.24,0.48,0.0
2021-09-17,ON.O,"49,4",5785625.0,-0.0103,-0.03,-0.08,-0.56,-0.41,-0.56,0.0
2021-09-20,ON.O,"48,89",7267963.0,-0.025,-0.72,0.97,-0.05,-0.64,-0.44,0.0
2021-09-21,ON.O,"47,67",5472615.0,0.0002,-1.87,-0.57,0.21,0.76,0.27,0.0
2021-09-22,ON.O,"47,68",4289659.0,0.0193,0.05,0.25,-0.67,-0.44,-0.33,0.0
2021-09-23,ON.O,"48,6",3825974.0,0.0156,1.0,0.14,0.54,-0.52,0.48,0.0
2021-09-24,ON.O,"49,36",3799981.0,-0.0014,1.28,0.46,0.93,-1.01,0.2,0.0
2021-09-27,ON.O,"49,29",3434543.0,0.0039,0.08,-0.39,0.7,0.57,0.26,0.0
2021-09-28,ON.O,"49,48",5005180.0,-0.0435,-0.1,1.7,2.44,-0.27,0.73,0.0
2021-09-29,ON.O,"47,33",7465198.0,-0.0315,-2.18,-0.01,1.75,0.84,1.08,0.0
2021-09-30,ON.O,"45,84",8159082.0,-0.0015,0.03,-0.2,0.81,1.16,0.32,0.0
2021-10-01,ON.O,"45,77",4908915.0,-0.0035,-1.02,0.07,-0.77,-1.21,-0.36,0.0
2021-10-04,ON.O,"45,61",6209089.0,-0.0158,1.1,0.47,0.5,-0.1,0.6,0.0
2021-10-05,ON.O,"44,89",4666714.0,0.0167,-1.43,0.4,2.33,0.69,1.09,0.0
2021-10-06,ON.O,"45,64",5068487.0,-0.0206,1.05,-0.57,-0.05,-0.07,-0.3,0.0
2021-10-07,ON.O,"44,7",3735710.0,0.0154,0.33,-0.99,-0.5,0.34,-0.67,0.0
2021-10-08,ON.O,"45,39",4553187.0,-0.02,1.01,0.45,-0.16,-0.08,0.05,0.0
2021-10-11,ON.O,"44,48",3279486.0,-0.0254,-0.27,-0.45,1.12,0.09,0.62,0.0
2021-10-12,ON.O,"43,35",4143537.0,-0.0231,-0.72,0.21,-0.27,-0.03,0.29,0.0
2021-10-13,ON.O,"42,35",6726220.0,-0.0106,-0.06,0.55,-0.43,-0.88,-0.26,0.0
2021-10-14,ON.O,"41,9",4630825.0,0.0265,0.43,-0.09,-1.05,-0.47,-0.77,0.0
2021-10-15,ON.O,"43,01",6319791.0,0.0074,1.66,-0.37,-0.27,-0.01,-0.12,0.0
2021-10-18,ON.O,"43,33",3750483.0,0.0192,0.63,-1.13,0.3,0.38,-0.05,0.0
2021-10-19,ON.O,"44,16",4047133.0,0.0179,0.41,-0.42,0.0,0.56,-0.06,0.0
2021-10-20,ON.O,"44,95",4420497.0,0.0136,0.71,-0.46,-0.25,-0.17,0.09,0.0
2021-10-21,ON.O,"45,56",4768357.0,0.0167,0.34,0.22,1.19,0.29,0.52,0.0
2021-10-22,ON.O,"46,32",2759733.0,-0.0076,0.37,0.04,-0.96,0.33,-0.62,0.0
2021-10-25,ON.O,"45,97",3076427.0,0.0054,-0.25,0.01,1.01,0.44,0.46,0.0
2021-10-26,ON.O,"46,22",1930233.0,-0.0234,0.58,0.37,-0.14,-0.42,-0.37,0.0
2021-10-27,ON.O,"45,14",3192772.0,-0.0131,0.04,-0.77,-0.31,-0.36,-0.15,0.0
2021-10-28,ON.O,"44,55",5390150.0,0.0572,-0.76,-0.95,-1.19,0.85,-0.61,0.0
2021-10-29,ON.O,"47,1",7547711.0,0.0206,1.14,0.82,-0.49,-0.3,-0.17,0.0
2021-11-01,ON.O,"48,07",10021116.0,0.144,0.22,0.14,-0.83,0.57,-0.78,0.0
2021-11-02,ON.O,"54,99",23265155.0,0.0391,0.51,2.05,0.45,-1.13,0.02,0.0
2021-11-03,ON.O,"57,14",11103581.0,0.0124,0.24,-0.32,-0.54,0.43,0.14,0.0
2021-11-04,ON.O,"57,85",7836905.0,0.0347,0.8,1.44,-0.13,0.2,-0.39,0.0
2021-11-05,ON.O,"59,86",9286686.0,-0.0122,0.39,-0.28,-1.36,0.66,-0.72,0.0
2021-11-08,ON.O,"59,13",7269884.0,-0.0069,0.38,0.78,1.2,0.01,1.3,0.0
2021-11-09,ON.O,"58,72",6016501.0,-0.0089,0.18,0.01,0.08,-0.49,-0.07,0.0
2021-11-10,ON.O,"58,2",4864694.0,-0.0237,-0.35,-0.14,0.45,0.58,0.28,0.0
2021-11-11,ON.O,"56,82",5782103.0,0.0243,-1.07,-0.3,0.93,1.38,-0.07,0.0
2021-11-12,ON.O,"58,2",4802795.0,0.0069,0.24,0.63,0.33,0.13,0.1,0.0
2021-11-15,ON.O,"58,6",3038545.0,0.0102,0.74,-0.45,-0.91,0.4,-0.3,0.0
2021-11-16,ON.O,"59,2",4991645.0,0.0495,-0.02,-0.46,0.69,0.55,0.48,0.0
2021-11-17,ON.O,"62,13",6342938.0,0.0043,0.5,-0.17,-0.71,0.18,-0.65,0.0
2021-11-18,ON.O,"62,4",7173470.0,0.017,-0.47,-0.64,-0.25,0.82,0.16,0.0
2021-11-19,ON.O,"63,46",5479032.0,-0.0019,0.06,-0.76,-0.07,1.27,-0.09,0.0
2021-11-22,ON.O,"63,34",5342191.0,-0.0257,-0.2,-0.4,-1.28,1.06,-0.6,0.0
2021-11-23,ON.O,"61,71",5679854.0,-0.0028,-0.61,0.04,2.77,1.25,1.6,0.0
2021-11-24,ON.O,"61,54",6360626.0,0.0135,-0.03,-0.19,1.74,0.23,1.15,0.0
2021-11-26,ON.O,"62,37",4098222.0,-0.0332,0.3,-0.14,-0.86,-0.52,-0.2,0.0
2021-11-29,ON.O,"60,3",4053657.0,0.0451,-2.23,-1.26,-0.94,0.27,-0.6,0.0
2021-11-30,ON.O,"63,02",5530009.0,-0.0252,1.11,-1.32,-0.76,0.4,-0.32,0.0
2021-12-01,ON.O,"61,43",5595923.0,0.0044,-1.95,0.17,-1.14,-0.12,0.42,0.0
2021-12-02,ON.O,"61,7",8038833.0,0.0136,-1.61,-0.46,1.08,2.3,0.76,0.0
2021-12-03,ON.O,"62,54",6614005.0,0.0241,1.51,0.99,1.27,-0.67,0.04,0.0
2021-12-06,ON.O,"64,05",9888044.0,-0.0333,-1.21,-0.87,1.07,1.76,1.0,0.0
2021-12-07,ON.O,"61,92",8607826.0,0.057,1.19,0.84,0.61,0.08,0.63,0.0
2021-12-08,ON.O,"65,45",8040897.0,-0.0185,2.22,-0.16,-1.8,-1.46,-0.45,0.0
2021-12-09,ON.O,"64,24",5308911.0,-0.0146,0.47,0.34,-0.82,-0.95,0.2,0.0
2021-12-10,ON.O,"63,3",5605522.0,0.031,-1.07,-1.05,1.54,1.42,0.98,0.0
2021-12-13,ON.O,"65,26",5139535.0,-0.0411,0.7,-0.88,0.52,1.38,0.76,0.0
2021-12-14,ON.O,"62,58",5783346.0,0.0064,-1.04,-0.29,-0.98,0.3,-0.32,0.0
2021-12-15,ON.O,"62,98",4614168.0,0.0365,-0.76,-0.35,1.63,0.38,0.17,0.0
2021-12-16,ON.O,"65,28",7392808.0,-0.068,1.62,0.02,-1.91,0.04,-0.36,0.0
2021-12-17,ON.O,"60,84",9498330.0,0.0189,-1.2,-0.85,2.77,0.62,0.66,0.0
2021-12-20,ON.O,"61,99",8965412.0,-0.0169,-0.65,1.48,-2.33,-1.71,-0.38,0.0
2021-12-21,ON.O,"60,94",5998409.0,0.0632,-1.27,-0.23,-0.4,0.04,0.15,0.0
2021-12-22,ON.O,"64,79",9973504.0,0.0114,2.06,0.67,0.2,-1.08,-0.2,0.0
2021-12-23,ON.O,"65,53",3839253.0,0.0188,0.97,0.18,-0.36,0.34,0.07,0.0
2021-12-27,ON.O,"66,76",7613267.0,0.0452,0.71,0.29,-0.48,-0.36,-0.39,0.0
2021-12-28,ON.O,"69,78",6981760.0,-0.0209,1.22,-0.14,0.31,0.98,0.48,0.0
2021-12-29,ON.O,"68,32",4216222.0,0.0089,-0.27,-0.4,0.8,0.84,0.21,0.0
2021-12-30,ON.O,"68,93",2573140.0,-0.0191,0.06,-0.03,0.17,0.7,0.0,0.0
2021-12-31,ON.O,"67,61",2506623.0,0.0046,-0.15,0.08,-0.41,-0.83,-0.41,0.0
2022-01-03,ON.O,"67,92",2489651.0,0.0331,-0.31,0.18,0.53,0.36,0.4,0.0
2022-01-04,ON.O,"70,17",7054518.0,0.0111,0.73,0.42,0.8,-1.17,0.59,0.0
2022-01-05,ON.O,"70,95",7792088.0,-0.0498,-0.29,-0.08,3.64,0.63,1.47,0.0
2022-01-06,ON.O,"67,42",7227192.0,-0.0025,-2.28,-0.94,2.59,1.39,1.25,0.0
2022-01-07,ON.O,"67,25",5442742.0,-0.04,0.0,0.38,1.75,-0.56,-0.01,0.0
2022-01-10,ON.O,"64,56",6794388.0,0.0087,-0.48,-0.96,2.02,-0.12,0.85,0.0
2022-01-11,ON.O,"65,12",6096450.0,0.0124,-0.15,-0.3,-0.28,-0.05,-0.37,0.0
2022-01-12,ON.O,"65,93",4907886.0,0.0085,1.1,-0.2,-0.28,-1.25,0.37,0.0
2022-01-13,ON.O,"66,49",5361644.0,-0.0278,0.12,-0.86,0.51,0.77,0.27,0.0
2022-01-14,ON.O,"64,64",6707910.0,0.0241,-1.57,0.86,2.4,1.16,1.02,0.0
2022-01-18,ON.O,"66,2",5890487.0,-0.0479,0.08,0.04,0.55,-0.85,0.49,0.0
2022-01-19,ON.O,"63,03",6499105.0,-0.0638,-2.08,-0.9,1.36,0.8,0.97,0.0
2022-01-20,ON.O,"59,01",8193110.0,-0.0588,-1.01,-0.36,-0.67,0.24,0.09,0.0
2022-01-21,ON.O,"55,54",8818797.0,-0.0146,-1.14,-0.84,-0.23,-0.3,0.12,0.0
2022-01-24,ON.O,"54,73",8791146.0,0.0111,-2.1,0.38,0.48,1.03,0.49,0.0
2022-01-25,ON.O,"55,34",10171346.0,-0.0365,0.53,1.75,-0.24,-0.07,-0.66,0.0
2022-01-26,ON.O,"53,32",8274157.0,0.0458,-1.43,-0.2,2.79,-0.8,1.6,0.0
