number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_epochs,params_lookback,params_units,user_attrs_Company,state,Company
28,0.03487979006769258,2025-05-01 10:04:57.929987,2025-05-01 10:05:11.139278,0 days 00:00:13.209291,64,0.29236399920043604,32,6,135,DDOG.O,COMPLETE,DDOG.O
29,0.04057060501993314,2025-05-01 10:05:11.148525,2025-05-01 10:06:14.468925,0 days 00:01:03.320400,64,0.2607528730723171,27,56,182,DDOG.O,COMPLETE,DDOG.O
0,0.04190853450652245,2025-05-01 10:06:14.511159,2025-05-01 10:06:21.532226,0 days 00:00:07.021067,32,0.3451892570742593,25,6,92,FTNT.O,COMPLETE,FTNT.O
1,0.05558006775730748,2025-05-01 10:06:21.540456,2025-05-01 10:06:33.454089,0 days 00:00:11.913633,64,0.22740185354841716,32,16,118,FTNT.O,COMPLETE,FTNT.O
2,0.04574818094941453,2025-05-01 10:06:33.461610,2025-05-01 10:07:27.021869,0 days 00:00:53.560259,32,0.46396144201295475,20,56,139,FTNT.O,COMPLETE,FTNT.O
3,0.04307907437828972,2025-05-01 10:07:27.028643,2025-05-01 10:07:52.081061,0 days 00:00:25.052418,32,0.18394931305169965,35,21,92,FTNT.O,COMPLETE,FTNT.O
4,0.041036157134243016,2025-05-01 10:07:52.088865,2025-05-01 10:07:58.769935,0 days 00:00:06.681070,64,0.20744454854767255,22,6,47,FTNT.O,COMPLETE,FTNT.O
5,0.0585952574473575,2025-05-01 10:07:58.776860,2025-05-01 10:08:18.008912,0 days 00:00:19.232052,64,0.48248265376423205,25,31,200,FTNT.O,COMPLETE,FTNT.O
6,0.050602665086959694,2025-05-01 10:08:18.016396,2025-05-01 10:08:29.569791,0 days 00:00:11.553395,32,0.18023115735821366,25,21,44,FTNT.O,COMPLETE,FTNT.O
7,0.06474889131145341,2025-05-01 10:08:29.580753,2025-05-01 10:08:45.298018,0 days 00:00:15.717265,64,0.40295367760326095,20,51,43,FTNT.O,COMPLETE,FTNT.O
8,0.05713014033774368,2025-05-01 10:08:45.306510,2025-05-01 10:08:55.287474,0 days 00:00:09.980964,64,0.11792716746253783,20,26,96,FTNT.O,COMPLETE,FTNT.O
9,0.054780462830334435,2025-05-01 10:08:55.296156,2025-05-01 10:09:11.636756,0 days 00:00:16.340600,32,0.4156043799502356,23,31,78,FTNT.O,COMPLETE,FTNT.O
10,0.02405124547015541,2025-05-01 10:09:11.647922,2025-05-01 10:09:23.039975,0 days 00:00:11.392053,64,0.2869447094663492,29,1,194,FTNT.O,COMPLETE,FTNT.O
11,0.02440816211688848,2025-05-01 10:09:23.045805,2025-05-01 10:09:33.589578,0 days 00:00:10.543773,64,0.2856382123926776,29,1,198,FTNT.O,COMPLETE,FTNT.O
12,0.024246998973491838,2025-05-01 10:09:33.595996,2025-05-01 10:09:45.497685,0 days 00:00:11.901689,64,0.2792704274086065,30,1,205,FTNT.O,COMPLETE,FTNT.O
13,0.047748530043640755,2025-05-01 10:09:45.510321,2025-05-01 10:09:57.176516,0 days 00:00:11.666195,64,0.2987768798946546,29,11,243,FTNT.O,COMPLETE,FTNT.O
14,0.04887930623466168,2025-05-01 10:09:57.192139,2025-05-01 10:10:28.206923,0 days 00:00:31.014784,64,0.2636140262383607,32,41,185,FTNT.O,COMPLETE,FTNT.O
15,0.21396691447220184,2025-05-01 10:10:28.212403,2025-05-01 10:10:33.047993,0 days 00:00:04.835590,64,0.33028952560332725,31,1,249,FTNT.O,COMPLETE,FTNT.O
16,0.0468464448562253,2025-05-01 10:10:33.057489,2025-05-01 10:10:49.274204,0 days 00:00:16.216715,64,0.37306295266445405,28,11,175,FTNT.O,COMPLETE,FTNT.O
17,0.21657436751740022,2025-05-01 10:10:49.281482,2025-05-01 10:10:55.254546,0 days 00:00:05.973064,64,0.2522254263452532,35,1,223,FTNT.O,COMPLETE,FTNT.O
18,0.047190981825674744,2025-05-01 10:10:55.261573,2025-05-01 10:11:30.188686,0 days 00:00:34.927113,64,0.31685182450971544,30,41,162,FTNT.O,COMPLETE,FTNT.O
19,0.0499310544782132,2025-05-01 10:11:30.196749,2025-05-01 10:11:39.724164,0 days 00:00:09.527415,64,0.11999875920855757,27,11,216,FTNT.O,COMPLETE,FTNT.O
20,0.059176604677762576,2025-05-01 10:11:39.729929,2025-05-01 10:11:50.420204,0 days 00:00:10.690275,64,0.3632760380878738,27,16,151,FTNT.O,COMPLETE,FTNT.O
21,0.024211871155347058,2025-05-01 10:11:50.430390,2025-05-01 10:12:02.363469,0 days 00:00:11.933079,64,0.2842521464123441,33,1,201,FTNT.O,COMPLETE,FTNT.O
22,0.043833361499923486,2025-05-01 10:12:02.372884,2025-05-01 10:12:14.085290,0 days 00:00:11.712406,64,0.2603655056678369,33,6,223,FTNT.O,COMPLETE,FTNT.O
23,0.02418394427567673,2025-05-01 10:12:14.093675,2025-05-01 10:12:25.220080,0 days 00:00:11.126405,64,0.3060403135256691,34,1,199,FTNT.O,COMPLETE,FTNT.O
24,0.043258217694860636,2025-05-01 10:12:25.231105,2025-05-01 10:12:35.961280,0 days 00:00:10.730175,64,0.22100570051908192,34,6,170,FTNT.O,COMPLETE,FTNT.O
25,0.05581560354930717,2025-05-01 10:12:35.967621,2025-05-01 10:12:45.978207,0 days 00:00:10.010586,64,0.3174525441755651,33,16,184,FTNT.O,COMPLETE,FTNT.O
26,0.02408470770497799,2025-05-01 10:12:45.987899,2025-05-01 10:12:57.669145,0 days 00:00:11.681246,32,0.3958931006781401,33,1,139,FTNT.O,COMPLETE,FTNT.O
27,0.05141708962842776,2025-05-01 10:12:57.674676,2025-05-01 10:13:06.781619,0 days 00:00:09.106943,32,0.41751125316090953,31,11,135,FTNT.O,COMPLETE,FTNT.O
28,0.040905090068544155,2025-05-01 10:13:06.787901,2025-05-01 10:13:58.354177,0 days 00:00:51.566276,32,0.37963419739395,34,41,132,FTNT.O,COMPLETE,FTNT.O
29,0.04396092536018772,2025-05-01 10:13:58.360549,2025-05-01 10:14:06.257577,0 days 00:00:07.897028,32,0.44109997770394105,35,6,116,FTNT.O,COMPLETE,FTNT.O
0,0.1129350476009511,2025-05-01 10:14:06.307789,2025-05-01 10:14:11.121984,0 days 00:00:04.814195,64,0.27237922063357667,25,1,197,GFS.O,COMPLETE,GFS.O
1,0.20097484389450523,2025-05-01 10:14:11.139032,2025-05-01 10:14:15.892599,0 days 00:00:04.753567,32,0.38650317859051386,22,1,218,GFS.O,COMPLETE,GFS.O
2,0.043527686311451944,2025-05-01 10:14:15.899571,2025-05-01 10:14:54.112595,0 days 00:00:38.213024,32,0.2881528989701108,28,36,183,GFS.O,COMPLETE,GFS.O
3,0.0439098857324272,2025-05-01 10:14:54.124674,2025-05-01 10:16:18.885827,0 days 00:01:24.761153,64,0.34947763330537285,28,51,251,GFS.O,COMPLETE,GFS.O
4,0.06434832147280077,2025-05-01 10:16:18.892008,2025-05-01 10:16:29.367957,0 days 00:00:10.475949,64,0.18615035621836384,24,11,142,GFS.O,COMPLETE,GFS.O
5,0.08227579729753706,2025-05-01 10:16:29.374229,2025-05-01 10:16:48.867770,0 days 00:00:19.493541,64,0.2895861554714918,23,31,180,GFS.O,COMPLETE,GFS.O
6,0.07309319247759524,2025-05-01 10:16:48.877604,2025-05-01 10:17:16.584097,0 days 00:00:27.706493,32,0.28002569939486366,21,51,179,GFS.O,COMPLETE,GFS.O
7,0.1127672492303332,2025-05-01 10:17:16.591666,2025-05-01 10:17:21.647703,0 days 00:00:05.056037,64,0.17881371098960305,34,1,57,GFS.O,COMPLETE,GFS.O
8,0.06547413369772681,2025-05-01 10:17:21.661967,2025-05-01 10:17:44.411773,0 days 00:00:22.749806,32,0.21608886363129798,22,56,99,GFS.O,COMPLETE,GFS.O
9,0.07621666190146754,2025-05-01 10:17:44.418747,2025-05-01 10:17:54.088791,0 days 00:00:09.670044,64,0.19884891318357345,35,16,138,GFS.O,COMPLETE,GFS.O
10,0.05788133288073021,2025-05-01 10:17:54.098062,2025-05-01 10:18:08.287420,0 days 00:00:14.189358,32,0.4872092373580481,30,36,33,GFS.O,COMPLETE,GFS.O
11,0.06067287738573264,2025-05-01 10:18:08.293654,2025-05-01 10:18:43.796849,0 days 00:00:35.503195,32,0.3765365855024898,29,41,254,GFS.O,COMPLETE,GFS.O
12,0.07908336700060056,2025-05-01 10:18:43.804647,2025-05-01 10:19:11.049275,0 days 00:00:27.244628,64,0.3715900909213209,27,41,255,GFS.O,COMPLETE,GFS.O
13,0.05689811809561983,2025-05-01 10:19:11.059689,2025-05-01 10:19:48.908785,0 days 00:00:37.849096,32,0.43051441265129065,31,46,227,GFS.O,COMPLETE,GFS.O
14,0.07721492324273788,2025-05-01 10:19:48.919171,2025-05-01 10:20:06.457132,0 days 00:00:17.537961,64,0.11488901634444498,26,26,113,GFS.O,COMPLETE,GFS.O
15,0.04960586318346522,2025-05-01 10:20:06.469983,2025-05-01 10:21:01.622131,0 days 00:00:55.152148,32,0.3347134572101302,32,56,224,GFS.O,COMPLETE,GFS.O
16,0.04732742484886144,2025-05-01 10:21:01.630414,2025-05-01 10:21:36.889804,0 days 00:00:35.259390,32,0.3227544771544503,28,26,174,GFS.O,COMPLETE,GFS.O
17,0.06394865298186,2025-05-01 10:21:36.904182,2025-05-01 10:21:59.128991,0 days 00:00:22.224809,64,0.2473181872708659,32,46,209,GFS.O,COMPLETE,GFS.O
18,0.05698949132030961,2025-05-01 10:21:59.135240,2025-05-01 10:22:18.570594,0 days 00:00:19.435354,32,0.4613764098404748,28,36,161,GFS.O,COMPLETE,GFS.O
19,0.06025229057198624,2025-05-01 10:22:18.585009,2025-05-01 10:22:44.318704,0 days 00:00:25.733695,64,0.424604637989631,26,21,239,GFS.O,COMPLETE,GFS.O
20,0.07307011386798175,2025-05-01 10:22:44.327601,2025-05-01 10:23:06.083392,0 days 00:00:21.755791,64,0.3325122391455587,30,51,109,GFS.O,COMPLETE,GFS.O
21,0.04665285927173448,2025-05-01 10:23:06.090411,2025-05-01 10:23:34.253747,0 days 00:00:28.163336,32,0.31862436082069695,28,26,187,GFS.O,COMPLETE,GFS.O
22,0.05486924617480926,2025-05-01 10:23:34.261861,2025-05-01 10:23:56.920422,0 days 00:00:22.658561,32,0.25107037350104455,27,31,193,GFS.O,COMPLETE,GFS.O
23,0.05311088943421953,2025-05-01 10:23:56.926546,2025-05-01 10:24:23.452152,0 days 00:00:26.525606,32,0.3143879246285155,29,21,154,GFS.O,COMPLETE,GFS.O
24,0.043788700863893734,2025-05-01 10:24:23.460092,2025-05-01 10:24:58.888039,0 days 00:00:35.427947,32,0.35187292404927917,25,36,193,GFS.O,COMPLETE,GFS.O
25,0.05020536883274167,2025-05-01 10:24:58.894646,2025-05-01 10:25:31.799476,0 days 00:00:32.904830,32,0.3573372315303373,25,36,204,GFS.O,COMPLETE,GFS.O
26,0.05427042166855645,2025-05-01 10:25:31.805394,2025-05-01 10:26:02.139982,0 days 00:00:30.334588,32,0.4166834052260758,20,41,123,GFS.O,COMPLETE,GFS.O
27,0.055734040022508445,2025-05-01 10:26:02.150634,2025-05-01 10:26:43.283607,0 days 00:00:41.132973,32,0.4070186797272092,24,46,234,GFS.O,COMPLETE,GFS.O
28,0.08101782849243447,2025-05-01 10:26:43.294233,2025-05-01 10:27:00.315587,0 days 00:00:17.021354,64,0.3525819537226835,26,51,88,GFS.O,COMPLETE,GFS.O
29,0.07204568206911076,2025-05-01 10:27:00.323760,2025-05-01 10:27:18.419178,0 days 00:00:18.095418,64,0.25127923682474634,25,36,159,GFS.O,COMPLETE,GFS.O
0,0.05167290037154983,2025-05-01 10:27:18.471626,2025-05-01 10:27:28.667680,0 days 00:00:10.196054,64,0.19174068377909934,26,51,68,GOOG.O,COMPLETE,GOOG.O
1,0.04612119515997495,2025-05-01 10:27:28.683315,2025-05-01 10:27:38.585387,0 days 00:00:09.902072,64,0.16161620512454256,20,21,56,GOOG.O,COMPLETE,GOOG.O
2,0.04266864831991982,2025-05-01 10:27:38.593560,2025-05-01 10:28:14.691087,0 days 00:00:36.097527,32,0.4185731966100814,33,41,193,GOOG.O,COMPLETE,GOOG.O
3,0.035910135896214196,2025-05-01 10:28:14.700060,2025-05-01 10:28:29.417311,0 days 00:00:14.717251,32,0.10843456573161975,28,6,110,GOOG.O,COMPLETE,GOOG.O
4,0.03878796079882191,2025-05-01 10:28:29.429846,2025-05-01 10:30:18.563813,0 days 00:01:49.133967,64,0.258274043895962,29,56,254,GOOG.O,COMPLETE,GOOG.O
5,0.037263821335180414,2025-05-01 10:30:18.572823,2025-05-01 10:31:56.052360,0 days 00:01:37.479537,32,0.4556524505038687,31,56,206,GOOG.O,COMPLETE,GOOG.O
6,0.03900098244368361,2025-05-01 10:31:56.058740,2025-05-01 10:32:50.779653,0 days 00:00:54.720913,32,0.3826880892736072,26,46,172,GOOG.O,COMPLETE,GOOG.O
7,0.04006385184063044,2025-05-01 10:32:50.785636,2025-05-01 10:34:01.116076,0 days 00:01:10.330440,32,0.35629300393325736,20,51,221,GOOG.O,COMPLETE,GOOG.O
8,0.03953373489035049,2025-05-01 10:34:01.124095,2025-05-01 10:34:43.112375,0 days 00:00:41.988280,64,0.264219033066326,28,26,210,GOOG.O,COMPLETE,GOOG.O
9,0.02734229425210607,2025-05-01 10:34:43.125383,2025-05-01 10:34:52.832374,0 days 00:00:09.706991,32,0.33955383613873347,27,1,244,GOOG.O,COMPLETE,GOOG.O
10,0.027342916377135016,2025-05-01 10:34:52.839363,2025-05-01 10:35:03.379344,0 days 00:00:10.539981,32,0.3310735476923476,23,1,134,GOOG.O,COMPLETE,GOOG.O
11,0.027949129513854733,2025-05-01 10:35:03.386856,2025-05-01 10:35:11.483150,0 days 00:00:08.096294,32,0.32540806663315547,23,1,132,GOOG.O,COMPLETE,GOOG.O
12,0.04706136758420285,2025-05-01 10:35:11.489530,2025-05-01 10:35:23.814592,0 days 00:00:12.325062,32,0.4848149277346081,23,11,103,GOOG.O,COMPLETE,GOOG.O
13,0.04357982039962861,2025-05-01 10:35:23.822799,2025-05-01 10:35:44.583440,0 days 00:00:20.760641,32,0.28492738697756176,24,16,152,GOOG.O,COMPLETE,GOOG.O
14,0.027288608083881435,2025-05-01 10:35:44.593051,2025-05-01 10:35:54.170005,0 days 00:00:09.576954,32,0.3935328962818216,25,1,242,GOOG.O,COMPLETE,GOOG.O
15,0.043474964219326014,2025-05-01 10:35:54.177184,2025-05-01 10:36:28.677514,0 days 00:00:34.500330,32,0.4116732714964026,30,36,250,GOOG.O,COMPLETE,GOOG.O
16,0.041392190232800455,2025-05-01 10:36:28.684089,2025-05-01 10:36:49.453472,0 days 00:00:20.769383,32,0.4012296325389486,35,11,233,GOOG.O,COMPLETE,GOOG.O
17,0.05125147476375222,2025-05-01 10:36:49.467092,2025-05-01 10:37:13.304216,0 days 00:00:23.837124,32,0.21375859549333925,26,31,188,GOOG.O,COMPLETE,GOOG.O
18,0.0454156783324961,2025-05-01 10:37:13.311327,2025-05-01 10:37:34.586472,0 days 00:00:21.275145,64,0.4544088313791216,25,11,230,GOOG.O,COMPLETE,GOOG.O
19,0.02747127469519198,2025-05-01 10:37:34.595580,2025-05-01 10:37:42.562640,0 days 00:00:07.967060,32,0.36493141423025666,32,1,163,GOOG.O,COMPLETE,GOOG.O
20,0.035759988315526965,2025-05-01 10:37:42.569133,2025-05-01 10:38:25.756426,0 days 00:00:43.187293,32,0.32331264323104336,21,21,253,GOOG.O,COMPLETE,GOOG.O
21,0.027503861463635433,2025-05-01 10:38:25.764638,2025-05-01 10:38:33.726789,0 days 00:00:07.962151,32,0.3289660404287063,22,1,129,GOOG.O,COMPLETE,GOOG.O
22,0.03775643308699688,2025-05-01 10:38:33.733875,2025-05-01 10:38:41.930909,0 days 00:00:08.197034,32,0.3021305757176255,24,6,91,GOOG.O,COMPLETE,GOOG.O
23,0.038249729851302275,2025-05-01 10:38:41.937742,2025-05-01 10:38:55.145259,0 days 00:00:13.207517,32,0.3500749251341191,27,6,188,GOOG.O,COMPLETE,GOOG.O
24,0.03846678745426209,2025-05-01 10:38:55.157595,2025-05-01 10:39:17.340383,0 days 00:00:22.182788,32,0.2292905716506567,24,16,137,GOOG.O,COMPLETE,GOOG.O
25,0.027533048430156484,2025-05-01 10:39:17.348983,2025-05-01 10:39:25.813313,0 days 00:00:08.464330,32,0.4329322442543547,22,1,169,GOOG.O,COMPLETE,GOOG.O
26,0.039611258927367346,2025-05-01 10:39:25.820705,2025-05-01 10:39:38.380404,0 days 00:00:12.559699,64,0.37982434339407534,27,6,239,GOOG.O,COMPLETE,GOOG.O
27,0.04272524101653541,2025-05-01 10:39:38.388651,2025-05-01 10:39:50.456720,0 days 00:00:12.068069,32,0.2939392741688568,25,16,80,GOOG.O,COMPLETE,GOOG.O
28,0.047938214523061046,2025-05-01 10:39:50.463184,2025-05-01 10:39:57.165318,0 days 00:00:06.702134,32,0.3325349159208589,29,11,32,GOOG.O,COMPLETE,GOOG.O
29,0.027876184256250696,2025-05-01 10:39:57.171198,2025-05-01 10:40:06.050161,0 days 00:00:08.878963,64,0.3861865991242026,26,1,120,GOOG.O,COMPLETE,GOOG.O
0,0.03760998314347915,2025-05-01 10:40:06.105849,2025-05-01 10:40:24.176203,0 days 00:00:18.070354,32,0.11008106961132956,31,21,48,GOOGL.O,COMPLETE,GOOGL.O
1,0.04719545794412784,2025-05-01 10:40:24.184949,2025-05-01 10:40:39.951573,0 days 00:00:15.766624,32,0.495141195990366,31,41,87,GOOGL.O,COMPLETE,GOOGL.O
2,0.0688621533298904,2025-05-01 10:40:39.964076,2025-05-01 10:40:46.897064,0 days 00:00:06.932988,64,0.4259648736463282,28,21,38,GOOGL.O,COMPLETE,GOOGL.O
3,0.049310330869073646,2025-05-01 10:40:46.902564,2025-05-01 10:40:58.120277,0 days 00:00:11.217713,64,0.31766827864546787,29,21,85,GOOGL.O,COMPLETE,GOOGL.O
4,0.041170072251608986,2025-05-01 10:40:58.126664,2025-05-01 10:41:59.424341,0 days 00:01:01.297677,64,0.3605422474551522,21,46,233,GOOGL.O,COMPLETE,GOOGL.O
5,0.03849679048073559,2025-05-01 10:41:59.431794,2025-05-01 10:43:20.723249,0 days 00:01:21.291455,64,0.2577328865836233,35,46,233,GOOGL.O,COMPLETE,GOOGL.O
6,0.04151499115662423,2025-05-01 10:43:20.737358,2025-05-01 10:43:41.166991,0 days 00:00:20.429633,32,0.2214150152203752,34,41,65,GOOGL.O,COMPLETE,GOOGL.O
7,0.04759202954040992,2025-05-01 10:43:41.180694,2025-05-01 10:43:55.222116,0 days 00:00:14.041422,64,0.390680532753642,30,26,83,GOOGL.O,COMPLETE,GOOGL.O
8,0.039064989259573905,2025-05-01 10:43:55.229648,2025-05-01 10:44:26.328481,0 days 00:00:31.098833,32,0.3738729776844034,30,26,147,GOOGL.O,COMPLETE,GOOGL.O
9,0.03924592545440678,2025-05-01 10:44:26.334642,2025-05-01 10:44:41.676031,0 days 00:00:15.341389,64,0.15737773483076786,31,6,203,GOOGL.O,COMPLETE,GOOGL.O
10,0.03644137525126752,2025-05-01 10:44:41.684237,2025-05-01 10:44:57.452642,0 days 00:00:15.768405,32,0.10668651618687235,23,6,140,GOOGL.O,COMPLETE,GOOGL.O
11,0.027896923603507158,2025-05-01 10:44:57.465218,2025-05-01 10:45:05.905405,0 days 00:00:08.440187,32,0.10113295910917629,23,1,143,GOOGL.O,COMPLETE,GOOGL.O
12,0.02787120897296459,2025-05-01 10:45:05.913403,2025-05-01 10:45:12.800278,0 days 00:00:06.886875,32,0.10123765843412169,23,1,142,GOOGL.O,COMPLETE,GOOGL.O
13,0.028253776430095825,2025-05-01 10:45:12.807650,2025-05-01 10:45:21.470765,0 days 00:00:08.663115,32,0.18267596290256613,25,1,140,GOOGL.O,COMPLETE,GOOGL.O
14,0.03768987743625185,2025-05-01 10:45:21.477853,2025-05-01 10:45:45.500705,0 days 00:00:24.022852,32,0.16469273104365378,25,11,177,GOOGL.O,COMPLETE,GOOGL.O
15,0.04323709184986895,2025-05-01 10:45:45.506690,2025-05-01 10:45:55.937264,0 days 00:00:10.430574,32,0.2536248094151926,20,11,120,GOOGL.O,COMPLETE,GOOGL.O
16,0.0360419768661279,2025-05-01 10:45:55.953039,2025-05-01 10:47:08.915212,0 days 00:01:12.962173,32,0.10000600633997483,25,56,180,GOOGL.O,COMPLETE,GOOGL.O
17,0.02804463623159628,2025-05-01 10:47:08.922799,2025-05-01 10:47:17.704468,0 days 00:00:08.781669,32,0.18601759639274712,22,1,121,GOOGL.O,COMPLETE,GOOGL.O
18,0.038613119187748936,2025-05-01 10:47:17.713338,2025-05-01 10:47:49.410354,0 days 00:00:31.697016,32,0.14183175314956856,23,11,173,GOOGL.O,COMPLETE,GOOGL.O
19,0.048028272691753644,2025-05-01 10:47:49.418924,2025-05-01 10:47:59.803115,0 days 00:00:10.384191,32,0.2322638814660093,26,16,108,GOOGL.O,COMPLETE,GOOGL.O
20,0.027813100033972093,2025-05-01 10:47:59.809058,2025-05-01 10:48:07.262546,0 days 00:00:07.453488,32,0.2970063577046509,23,1,197,GOOGL.O,COMPLETE,GOOGL.O
21,0.02741969871631912,2025-05-01 10:48:07.272217,2025-05-01 10:48:16.390041,0 days 00:00:09.117824,32,0.3103035857298209,23,1,201,GOOGL.O,COMPLETE,GOOGL.O
22,0.03946757783464941,2025-05-01 10:48:16.400260,2025-05-01 10:48:31.496679,0 days 00:00:15.096419,32,0.30690193172872027,20,6,208,GOOGL.O,COMPLETE,GOOGL.O
23,0.027560709007261562,2025-05-01 10:48:31.504052,2025-05-01 10:48:41.555666,0 days 00:00:10.051614,32,0.33297477989241125,27,1,255,GOOGL.O,COMPLETE,GOOGL.O
24,0.0383347043159649,2025-05-01 10:48:41.564094,2025-05-01 10:49:17.656389,0 days 00:00:36.092295,32,0.3353463096613731,26,16,255,GOOGL.O,COMPLETE,GOOGL.O
25,0.03739274813635373,2025-05-01 10:49:17.663059,2025-05-01 10:49:32.128980,0 days 00:00:14.465921,32,0.2797995098753778,27,6,205,GOOGL.O,COMPLETE,GOOGL.O
26,0.03964993807759058,2025-05-01 10:49:32.138433,2025-05-01 10:50:30.808958,0 days 00:00:58.670525,32,0.41959985117188514,24,31,256,GOOGL.O,COMPLETE,GOOGL.O
27,0.04058536016372361,2025-05-01 10:50:30.816665,2025-05-01 10:50:49.421317,0 days 00:00:18.604652,32,0.28072209094053513,21,11,227,GOOGL.O,COMPLETE,GOOGL.O
28,0.027955274910243647,2025-05-01 10:50:49.429018,2025-05-01 10:50:58.041825,0 days 00:00:08.612807,32,0.329809914189681,27,1,189,GOOGL.O,COMPLETE,GOOGL.O
29,0.03900914494235456,2025-05-01 10:50:58.047388,2025-05-01 10:51:31.935128,0 days 00:00:33.887740,32,0.3553220080813981,22,16,219,GOOGL.O,COMPLETE,GOOGL.O
0,0.03849629071052229,2025-05-01 10:51:31.975480,2025-05-01 10:51:41.022476,0 days 00:00:09.046996,32,0.2760541709228142,28,21,37,INTC.O,COMPLETE,INTC.O
1,0.044173822583737476,2025-05-01 10:51:41.032707,2025-05-01 10:51:52.531718,0 days 00:00:11.499011,64,0.11724894605905295,29,26,125,INTC.O,COMPLETE,INTC.O
2,0.03246322973738527,2025-05-01 10:51:52.539874,2025-05-01 10:52:02.522349,0 days 00:00:09.982475,32,0.3360129071214828,33,6,81,INTC.O,COMPLETE,INTC.O
3,0.04306200787752499,2025-05-01 10:52:02.535360,2025-05-01 10:52:19.545935,0 days 00:00:17.010575,32,0.25719208954539996,29,26,254,INTC.O,COMPLETE,INTC.O
4,0.031148998917510027,2025-05-01 10:52:19.555084,2025-05-01 10:52:50.886375,0 days 00:00:31.331291,32,0.14414083725768673,34,51,69,INTC.O,COMPLETE,INTC.O
5,0.04266411565945897,2025-05-01 10:52:50.893077,2025-05-01 10:53:04.198456,0 days 00:00:13.305379,64,0.1281481321312702,26,31,204,INTC.O,COMPLETE,INTC.O
6,0.05016526826986544,2025-05-01 10:53:04.204588,2025-05-01 10:53:12.837856,0 days 00:00:08.633268,64,0.33603079150374926,27,41,70,INTC.O,COMPLETE,INTC.O
7,0.035968933379805,2025-05-01 10:53:12.847080,2025-05-01 10:53:55.135187,0 days 00:00:42.288107,64,0.11658424204179495,28,46,156,INTC.O,COMPLETE,INTC.O
8,0.04001489306356855,2025-05-01 10:53:55.145069,2025-05-01 10:54:24.497363,0 days 00:00:29.352294,32,0.3086303918404425,24,46,203,INTC.O,COMPLETE,INTC.O
9,0.04295606576360768,2025-05-01 10:54:24.506833,2025-05-01 10:54:33.911956,0 days 00:00:09.405123,64,0.26490818941096134,30,26,119,INTC.O,COMPLETE,INTC.O
10,0.046534124646399076,2025-05-01 10:54:33.920136,2025-05-01 10:54:43.639831,0 days 00:00:09.719695,32,0.4767363556809068,20,56,39,INTC.O,COMPLETE,INTC.O
11,0.033451411400438204,2025-05-01 10:54:43.648185,2025-05-01 10:54:52.849777,0 days 00:00:09.201592,32,0.3924752939858505,35,6,85,INTC.O,COMPLETE,INTC.O
12,0.16052241909084441,2025-05-01 10:54:52.857583,2025-05-01 10:54:57.029152,0 days 00:00:04.171569,32,0.19720081408116363,35,1,79,INTC.O,COMPLETE,INTC.O
13,0.03307632540410983,2025-05-01 10:54:57.035072,2025-05-01 10:55:11.856766,0 days 00:00:14.821694,32,0.3844109648151557,32,11,100,INTC.O,COMPLETE,INTC.O
14,0.03813038169236065,2025-05-01 10:55:11.863052,2025-05-01 10:55:30.994825,0 days 00:00:19.131773,32,0.19312566038008033,32,16,159,INTC.O,COMPLETE,INTC.O
15,0.040505101837261644,2025-05-01 10:55:31.001834,2025-05-01 10:55:45.832183,0 days 00:00:14.830349,32,0.2016863839162643,33,56,57,INTC.O,COMPLETE,INTC.O
16,0.04197142025272504,2025-05-01 10:55:45.846510,2025-05-01 10:55:58.569660,0 days 00:00:12.723150,32,0.43457874229354265,33,36,110,INTC.O,COMPLETE,INTC.O
17,0.02251690365711007,2025-05-01 10:55:58.580077,2025-05-01 10:56:08.234004,0 days 00:00:09.653927,32,0.3612741551098213,31,1,136,INTC.O,COMPLETE,INTC.O
18,0.0349017538848135,2025-05-01 10:56:08.241420,2025-05-01 10:56:56.989166,0 days 00:00:48.747746,32,0.49893665646795754,31,51,184,INTC.O,COMPLETE,INTC.O
19,0.0378613410072943,2025-05-01 10:56:57.003485,2025-05-01 10:57:15.535416,0 days 00:00:18.531931,32,0.38231796879591956,25,36,135,INTC.O,COMPLETE,INTC.O
20,0.022104321436687852,2025-05-01 10:57:15.545937,2025-05-01 10:57:26.305919,0 days 00:00:10.759982,32,0.15156620908388974,22,1,245,INTC.O,COMPLETE,INTC.O
21,0.02120562718198174,2025-05-01 10:57:26.313101,2025-05-01 10:57:34.124232,0 days 00:00:07.811131,32,0.15942996318978456,22,1,233,INTC.O,COMPLETE,INTC.O
22,0.021015587974790414,2025-05-01 10:57:34.134467,2025-05-01 10:57:43.662513,0 days 00:00:09.528046,32,0.16003248194734765,21,1,252,INTC.O,COMPLETE,INTC.O
23,0.03650044436359685,2025-05-01 10:57:43.673708,2025-05-01 10:57:58.786815,0 days 00:00:15.113107,32,0.16927654074330528,21,11,254,INTC.O,COMPLETE,INTC.O
24,0.021486094851048545,2025-05-01 10:57:58.797845,2025-05-01 10:58:08.653546,0 days 00:00:09.855701,32,0.22118863728518268,22,1,232,INTC.O,COMPLETE,INTC.O
25,0.033525495949108024,2025-05-01 10:58:08.663246,2025-05-01 10:58:32.595505,0 days 00:00:23.932259,32,0.23384325138598688,23,11,228,INTC.O,COMPLETE,INTC.O
