number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_epochs,params_lookback,params_units,user_attrs_Company,state,Company
28,0.05350548606628863,2025-05-01 11:14:17.832430,2025-05-01 11:14:47.010655,0 days 00:00:29.178225,64,0.34026551012260414,24,26,222,AVGO.O,COMPLETE,AVGO.O
29,0.04890922197041433,2025-05-01 11:14:47.029669,2025-05-01 11:15:15.466405,0 days 00:00:28.436736,64,0.36190740667976895,23,11,252,AVGO.O,COMPLETE,AVGO.O
0,0.04871809795989694,2025-05-01 11:15:15.522970,2025-05-01 11:15:22.873427,0 days 00:00:07.350457,64,0.28003148541853395,27,6,64,CDNS.O,COMPLETE,CDNS.O
1,0.05250552372262783,2025-05-01 11:15:22.884297,2025-05-01 11:15:42.577221,0 days 00:00:19.692924,64,0.12138461517299143,28,31,90,CDNS.O,COMPLETE,CDNS.O
2,0.06724107254560022,2025-05-01 11:15:42.589953,2025-05-01 11:15:58.053909,0 days 00:00:15.463956,64,0.3646250029277066,27,36,232,CDNS.O,COMPLETE,CDNS.O
3,0.05732476051328409,2025-05-01 11:15:58.066850,2025-05-01 11:16:07.600589,0 days 00:00:09.533739,64,0.10369965785717561,21,11,96,CDNS.O,COMPLETE,CDNS.O
4,0.04742608193211485,2025-05-01 11:16:07.612785,2025-05-01 11:17:04.366205,0 days 00:00:56.753420,64,0.38219652532615334,31,36,227,CDNS.O,COMPLETE,CDNS.O
5,0.047338842279805046,2025-05-01 11:17:04.378860,2025-05-01 11:17:48.295475,0 days 00:00:43.916615,64,0.26798690199165076,33,21,235,CDNS.O,COMPLETE,CDNS.O
6,0.05476934468203006,2025-05-01 11:17:48.311159,2025-05-01 11:18:12.181977,0 days 00:00:23.870818,32,0.43140895677245716,32,51,94,CDNS.O,COMPLETE,CDNS.O
7,0.06921076523674134,2025-05-01 11:18:12.193689,2025-05-01 11:18:23.820726,0 days 00:00:11.627037,64,0.11936746156978986,33,56,52,CDNS.O,COMPLETE,CDNS.O
8,0.03373448602283361,2025-05-01 11:18:23.835062,2025-05-01 11:18:31.401838,0 days 00:00:07.566776,32,0.15508549713953712,26,1,78,CDNS.O,COMPLETE,CDNS.O
9,0.03233860607165433,2025-05-01 11:18:31.420355,2025-05-01 11:18:38.284382,0 days 00:00:06.864027,64,0.24029505603090962,20,1,256,CDNS.O,COMPLETE,CDNS.O
10,0.04638768595477091,2025-05-01 11:18:38.296217,2025-05-01 11:19:05.008841,0 days 00:00:26.712624,32,0.2077516135272564,20,16,169,CDNS.O,COMPLETE,CDNS.O
11,0.03231065793796766,2025-05-01 11:19:05.027104,2025-05-01 11:19:12.972183,0 days 00:00:07.945079,32,0.19154646075010576,23,1,159,CDNS.O,COMPLETE,CDNS.O
12,0.03277473654477875,2025-05-01 11:19:12.983872,2025-05-01 11:19:20.588827,0 days 00:00:07.604955,32,0.227608093104885,23,1,167,CDNS.O,COMPLETE,CDNS.O
13,0.046397238481842115,2025-05-01 11:19:20.604057,2025-05-01 11:19:47.998353,0 days 00:00:27.394296,32,0.20074148125823763,23,21,135,CDNS.O,COMPLETE,CDNS.O
14,0.04856180686628681,2025-05-01 11:19:48.012803,2025-05-01 11:20:05.164984,0 days 00:00:17.152181,32,0.3513042285556407,23,11,190,CDNS.O,COMPLETE,CDNS.O
15,0.031799394830411255,2025-05-01 11:20:05.175857,2025-05-01 11:20:13.010691,0 days 00:00:07.834834,32,0.304380834776405,21,1,206,CDNS.O,COMPLETE,CDNS.O
16,0.05267705889477341,2025-05-01 11:20:13.027902,2025-05-01 11:20:24.853057,0 days 00:00:11.825155,32,0.48577826642868704,25,11,129,CDNS.O,COMPLETE,CDNS.O
17,0.04475338692106026,2025-05-01 11:20:24.865789,2025-05-01 11:21:45.655370,0 days 00:01:20.789581,32,0.32561809321007595,29,46,199,CDNS.O,COMPLETE,CDNS.O
18,0.04566085574135588,2025-05-01 11:21:45.668862,2025-05-01 11:22:22.962770,0 days 00:00:37.293908,32,0.1706716217855801,22,26,197,CDNS.O,COMPLETE,CDNS.O
19,0.041444769989344515,2025-05-01 11:22:22.973738,2025-05-01 11:22:48.836141,0 days 00:00:25.862403,32,0.30204792946374076,35,6,158,CDNS.O,COMPLETE,CDNS.O
20,0.05532094545031134,2025-05-01 11:22:48.848223,2025-05-01 11:23:04.291603,0 days 00:00:15.443380,32,0.3983413296512725,24,16,113,CDNS.O,COMPLETE,CDNS.O
21,0.03250039005427018,2025-05-01 11:23:04.303008,2025-05-01 11:23:12.818633,0 days 00:00:08.515625,64,0.2460824378274423,20,1,255,CDNS.O,COMPLETE,CDNS.O
22,0.042343324004470925,2025-05-01 11:23:12.833036,2025-05-01 11:23:33.363660,0 days 00:00:20.530624,32,0.1749780948985582,21,6,256,CDNS.O,COMPLETE,CDNS.O
23,0.0323716409152848,2025-05-01 11:23:33.378985,2025-05-01 11:23:41.190711,0 days 00:00:07.811726,64,0.3132310745017295,20,1,216,CDNS.O,COMPLETE,CDNS.O
24,0.046410794171902296,2025-05-01 11:23:41.206232,2025-05-01 11:23:51.709662,0 days 00:00:10.503430,32,0.2508769592317486,22,6,210,CDNS.O,COMPLETE,CDNS.O
25,0.04722644482754301,2025-05-01 11:23:51.722111,2025-05-01 11:24:20.047698,0 days 00:00:28.325587,32,0.2199914485334008,24,16,186,CDNS.O,COMPLETE,CDNS.O
26,0.03196879786995649,2025-05-01 11:24:20.059267,2025-05-01 11:24:27.697277,0 days 00:00:07.638010,64,0.2886674723427451,21,1,148,CDNS.O,COMPLETE,CDNS.O
27,0.04397847712111563,2025-05-01 11:24:27.713385,2025-05-01 11:24:49.149106,0 days 00:00:21.435721,32,0.3364910760673293,25,11,149,CDNS.O,COMPLETE,CDNS.O
28,0.04465727308673686,2025-05-01 11:24:49.167103,2025-05-01 11:25:02.283204,0 days 00:00:13.116101,64,0.2816714725332244,22,6,175,CDNS.O,COMPLETE,CDNS.O
29,0.05138868023762589,2025-05-01 11:25:02.297659,2025-05-01 11:25:09.286508,0 days 00:00:06.988849,64,0.2775819326947347,21,6,32,CDNS.O,COMPLETE,CDNS.O
